16008.000000 -59.332111
16054.000000 -59.334721
16100.000000 -59.335693
16146.000000 -59.338142
16192.000000 -59.339260
16238.000000 -59.341415
16284.000000 -59.342896
16330.000000 -59.344608
16376.000000 -59.345982
16422.000000 -59.347942
16468.000000 -59.349216
16514.000000 -59.350906
16560.000000 -59.352303
16606.000000 -59.354195
16652.000000 -59.353504
16698.000000 -59.359493
16744.000000 -59.357822
16790.000000 -59.359844
16836.000000 -59.361214
16882.000000 -59.362740
16928.000000 -59.363842
16974.000000 -59.365238
17020.000000 -59.366795
17066.000000 -59.367867
17112.000000 -59.369366
17158.000000 -59.370457
17204.000000 -59.372055
17250.000000 -59.372761
17296.000000 -59.374489
17342.000000 -59.375423
17388.000000 -59.377213
17434.000000 -59.377533
17480.000000 -59.379570
17526.000000 -59.380024
17572.000000 -59.382076
17618.000000 -59.382244
17664.000000 -59.384476
17710.000000 -59.384594
17756.000000 -59.386906
17802.000000 -59.386936
17848.000000 -59.388809
17894.000000 -59.389183
17940.000000 -59.391430
17986.000000 -59.391083
18032.000000 -59.393593
18078.000000 -59.393227
18124.000000 -59.395977
18170.000000 -59.395317
18216.000000 -59.397991
18262.000000 -59.397484
18308.000000 -59.400253
18354.000000 -59.399231
18400.000000 -59.402607
18446.000000 -59.400852
18492.000000 -59.404789
18538.000000 -59.403091
18584.000000 -59.406860
18630.000000 -59.404034
18676.000000 -59.409431
18722.000000 -59.406742
18768.000000 -59.410564
18814.000000 -59.408672
18860.000000 -59.412884
18906.000000 -59.410686
18952.000000 -59.414803
18998.000000 -59.412560
19044.000000 -59.416653
19090.000000 -59.414402
19136.000000 -59.418793
19182.000000 -59.415970
19228.000000 -59.420795
19274.000000 -59.417816
19320.000000 -59.422642
19366.000000 -59.419380
19412.000000 -59.425171
19458.000000 -59.421223
19504.000000 -59.426674
19550.000000 -59.422676
19596.000000 -59.428413
19642.000000 -59.424774
19688.000000 -59.430614
19734.000000 -59.426323
19780.000000 -59.432503
19826.000000 -59.427872
19872.000000 -59.434319
19918.000000 -59.429417
19964.000000 -59.435879
20010.000000 -59.431679
20056.000000 -59.437687
20102.000000 -59.432800
20148.000000 -59.440155
20194.000000 -59.434448
20240.000000 -59.442123
20286.000000 -59.435902
20332.000000 -59.443974
20378.000000 -59.437618
20424.000000 -59.445705
20470.000000 -59.438972
20516.000000 -59.448006
20562.000000 -59.440853
20608.000000 -59.450985
20654.000000 -59.441486
20700.000000 -59.451962
20746.000000 -59.444027
20792.000000 -59.454014
20838.000000 -59.444931
20884.000000 -59.456078
20930.000000 -59.446953
20976.000000 -59.458271
21022.000000 -59.448105
21068.000000 -59.460289
21114.000000 -59.449345
21160.000000 -59.462543
21206.000000 -59.450611
21252.000000 -59.464844
21298.000000 -59.452255
21344.000000 -59.467110
21390.000000 -59.453449
21436.000000 -59.469784
21482.000000 -59.454971
21528.000000 -59.471458
21574.000000 -59.456978
21620.000000 -59.473507
21666.000000 -59.457474
21712.000000 -59.476871
21758.000000 -59.458710
21804.000000 -59.479401
21850.000000 -59.460014
21896.000000 -59.482235
21942.000000 -59.460571
21988.000000 -59.484818
22034.000000 -59.462276
22080.000000 -59.488087
22126.000000 -59.463284
22172.000000 -59.490643
22218.000000 -59.464504
22264.000000 -59.493896
22310.000000 -59.464970
22356.000000 -59.497742
22402.000000 -59.466118
22448.000000 -59.501007
22494.000000 -59.467415
22540.000000 -59.507183
22586.000000 -59.467060
22632.000000 -59.509041
22678.000000 -59.467945
22724.000000 -59.512005
22770.000000 -59.469849
22816.000000 -59.518097
22862.000000 -59.470280
22908.000000 -59.523174
22954.000000 -59.471184
23000.000000 -59.529274
23046.000000 -59.471527
23092.000000 -59.535618
23138.000000 -59.472404
23184.000000 -59.543232
23230.000000 -59.472775
23276.000000 -59.552528
23322.000000 -59.472095
23368.000000 -59.558880
23414.000000 -59.472858
23460.000000 -59.570229
23506.000000 -59.473404
